web-scraper-order,web-scraper-start-url,Links de cada linha,Links de cada linha-href,Nome da linha,Nome da rua
"1616976685-148","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","823 Jardim Brasil II (Estrada de Belém)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-823_JARDIM_BRASIL_II_ESTRADA_DE_BEL%C3%89M-Recife-1662-774895-638311-0","823 Jardim Brasil II (Estrada de Belém)",""
"1616977177-334","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","069 Conjunto Catamarã","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-069_CONJUNTO_CATAMAR%C3%83-Recife-1662-774895-506314-0","069 CONJUNTO CATAMARÃ",""
"1616976860-218","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","346 TI TIP (Conde da Boa Vista)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-346_TI_TIP_CONDE_DA_BOA_VISTA-Recife-1662-774895-582463-0","346 TI TIP (Conde da Boa Vista)",""
"1616976616-120","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","948 Arthur Lundgren II / TI Macaxeira","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-948_ARTHUR_LUNDGREN_II_TI_MACAXEIRA-Recife-1662-774895-484381-0","948 Arthur Lundgren II / TI Macaxeira",""
"1616977175-333","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","071 Candeias","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-071_CANDEIAS-Recife-1662-774895-292638-0","071 Candeias",""
"1616976352-13","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2491 São Lourenço / TI Camaragibe","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2491_S%C3%83O_LOUREN%C3%87O_TI_CAMARAGIBE-Recife-1662-774895-292927-0","2491 SÃO LOURENÇO / TI CAMARAGIBE",""
"1616977085-297","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","152 Jordão Baixo / TI Aeroporto","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-152_JORD%C3%83O_BAIXO_TI_AEROPORTO-Recife-1662-774895-292878-0","152 Jordão Baixo / TI Aeroporto",""
"1616976772-183","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","626 Brejo (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-626_BREJO_BACURAU-Recife-1662-774895-292678-0","626 BREJO (BACURAU)",""
"1616976511-77","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1970 TI Pelópidas / TI PE-15","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1970_TI_PEL%C3%93PIDAS_TI_PE_15-Recife-1662-774895-292825-0","1970 TI Pelópidas / TI PE-15",""
"1616976690-150","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","821 Jardim Brasil I (Estrada de Belém)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-821_JARDIM_BRASIL_I_ESTRADA_DE_BEL%C3%89M-Recife-1662-774895-638310-0","821 Jardim Brasil I (Estrada de Belém)",""
"1616976420-40","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2433 Brasilit / TI CDU","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2433_BRASILIT_TI_CDU-Recife-1662-774895-778094-0","2433 BRASILIT / TI CDU",""
"1616976714-160","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","742 Linha do Tiro","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-742_LINHA_DO_TIRO-Recife-1662-774895-638300-0","742 Linha do Tiro",""
"1616976875-224","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","322 Jardim São Paulo (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-322_JARDIM_S%C3%83O_PAULO_BACURAU-Recife-1662-774895-292866-0","322 Jardim São Paulo (Bacurau)",""
"1616976501-73","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1974 Jardim Atlântico","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1974_JARDIM_ATL%C3%82NTICO-Recife-1662-774895-292697-0","1974 Jardim Atlântico",""
"1616977162-328","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","102 TI Santa Luzia / Ibura","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-102_TI_SANTA_LUZIA_IBURA-Recife-1662-774895-774483-0","102 TI SANTA LUZIA / IBURA",""
"1616976683-147","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","824 Jardim Brasil II (Cruz Cabugá)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-824_JARDIM_BRASIL_II_CRUZ_CABUG%C3%81-Recife-1662-774895-292947-0","824 Jardim Brasil II (Cruz Cabugá)",""
"1616976821-202","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","515 Nova Descoberta (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-515_NOVA_DESCOBERTA_BACURAU-Recife-1662-774895-292848-0","515 NOVA DESCOBERTA (BACURAU)",""
"1616976506-75","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1972 Bultrins","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1972_BULTRINS-Recife-1662-774895-292644-0","1972 BULTRINS",""
"1616977040-284","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","166 TI Cajueiro Seco (Rua do Sol)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-166_TI_CAJUEIRO_SECO_RUA_DO_SOL-Recife-1662-774895-506331-0","166 TI Cajueiro Seco (Rua do Sol)",""
"1616976867-221","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","333 Totó (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-333_TOT%C3%93_BACURAU-Recife-1662-774895-292669-0","333 TOTÓ (BACURAU)",""
"1616976435-46","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2421 Torrões / TI Getúlio Vargas","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2421_TORR%C3%95ES_TI_GET%C3%9ALIO_VARGAS-Recife-1662-774895-704980-0","2421 TORRÕES / TI GETÚLIO VARGAS",""
"1616977185-337","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","062 Jardim Piedade","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-062_JARDIM_PIEDADE-Recife-1662-774895-292663-0","062 Jardim Piedade",""
"1616977155-325","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","106 TI Santa Luzia / Parque Aeronáutica (Jiquiá)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-106_TI_SANTA_LUZIA_PARQUE_AERON%C3%81UTICA_JIQUI%C3%81-Recife-1662-774895-33663385-0","106 TI SANTA LUZIA / PARQUE AERONÁUTICA (JIQUIÁ)",""
"1616976727-165","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","722 Campina do Barreto","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-722_CAMPINA_DO_BARRETO-Recife-1662-774895-638301-0","722 Campina do Barreto",""
"1616976638-129","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","885 Sítio Novo / Rio Doce","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-885_S%C3%8DTIO_NOVO_RIO_DOCE-Recife-1662-774895-292784-0","885 SÍTIO NOVO / RIO DOCE",""
"1616977068-290","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","160 Gaibu / Barra de Jangada - Via Paiva (Opcional)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-160_GAIBU_BARRA_DE_JANGADA_VIA_PAIVA_OPCIONAL-Recife-1662-774895-498138-0","160 Gaibu / Barra de Jangada - Via Paiva (Opcional)",""
"1616976833-207","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","414 Torre","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-414_TORRE-Recife-1662-774895-292630-0","414 TORRE",""
"1616976359-16","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","2487 Várzea Fria / TI Camaragibe","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-2487_V%C3%81RZEA_FRIA_TI_CAMARAGIBE-Recife-1662-774895-292906-0","2487 VÁRZEA FRIA / TI CAMARAGIBE",""
"1616977170-331","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","073 Candeias (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-073_CANDEIAS_BACURAU-Recife-1662-774895-292715-0","073 Candeias (Bacurau)",""
"1616976996-268","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","201 Moreno / TI Jaboatão","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-201_MORENO_TI_JABOAT%C3%83O-Recife-1662-774895-638302-0","201 MORENO / TI JABOATÃO",""
"1616976585-107","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1921 Ouro Preto (Jatobá I)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1921_OURO_PRETO_JATOB%C3%81_I-Recife-1662-774895-292787-0","1921 OURO PRETO (JATOBÁ I)",""
"1616976678-145","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","827 Jardim Brasil (Bacurau)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-827_JARDIM_BRASIL_BACURAU-Recife-1662-774895-547889-0","827 Jardim Brasil (Bacurau)",""
"1616976823-203","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","513 Córrego da Areia","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-513_C%C3%93RREGO_DA_AREIA-Recife-1662-774895-681885-0","513 Córrego da Areia",""
"1616977187-338","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","061 Piedade","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-061_PIEDADE-Recife-1662-774895-292633-0","061 Piedade",""
"1616976572-102","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","1929 Alameda Paulista / TI Rio Doce (Maranguape I)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-1929_ALAMEDA_PAULISTA_TI_RIO_DOCE_MARANGUAPE_I-Recife-1662-774895-601890-0","1929 Alameda Paulista / TI Rio Doce (Maranguape I)",""
"1616976777-185","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","623 Vasco da Gama (João de Barros)","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-623_VASCO_DA_GAMA_JO%C3%83O_DE_BARROS-Recife-1662-774895-582470-0","623 Vasco da Gama (João de Barros)",""
"1616976661-138","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-lines-Recife-1662-774895","847 Alto Nova Olinda / TI Xambá","https://moovitapp.com/index/pt-br/transporte_p%C3%BAblico-line-847_ALTO_NOVA_OLINDA_TI_XAMB%C3%81-Recife-1662-774895-292891-0","847 Alto Nova Olinda / TI Xambá",""
